Riding	Poll	R	FPTP	MMP	Rejected	Unmarked	Declined	Voter turnout	Number of names	Location of voting place	EDPOLL_KEY	Poll Number padded	MMP PCT
63	65		167	80	3	1	4	255	471	Queenswood Public School	63-065	65	31.3725490196
63	66		142	60	0	2	0	204	416	Queenswood Public School	63-066	66	29.4117647059
63	67		170	84	0	0	0	254	466	Our Lady Of Wisdom School	63-067	67	33.0708661417
63	68		148	81	3	1	0	233	460	Queenswood Public School	63-068	68	34.7639484979
63	69		200	60	0	6	2	268	496	Dunning Foubert School	63-069	69	22.3880597015
63	70		102	55	1	0	0	158	344	Sir Wilfrid Laurier High School	63-070	70	34.8101265823
63	71		128	42	2	7	2	181	393	Sir Wilfrid Laurier High School	63-071	71	23.2044198895
63	72		145	54	0	0	4	203	391	Sir Wilfrid Laurier High School	63-072	72	26.6009852217
63	73		170	69	0	4	0	243	452	Sir Wilfrid Laurier High School	63-073	73	28.3950617284
63	74		184	72	0	1	1	258	410	École élémentaire publique Jeanne-Sauvé	63-074	74	27.9069767442
63	75		176	78	1	0	0	255	477	St. Peter's High School	63-075	75	30.5882352941
63	76		159	83	1	1	0	244	397	École élémentaire publique Jeanne-Sauvé	63-076	76	34.0163934426
63	77		137	49	0	1	0	187	376	St. Peter's High School	63-077	77	26.2032085561
63	78		118	57	1	3	0	179	336	St. Clare Catholic School	63-078	78	31.843575419
63	79		150	52	0	0	0	202	378	St. Clare Catholic School	63-079	79	25.7425742574
63	80		164	63	1	0	0	228	433	St. Peter's High School	63-080	80	27.6315789474
63	81		123	61	0	2	1	187	378	St. Clare Catholic School	63-081	81	32.6203208556
63	82		105	43	0	3	0	151	349	St. Clare Catholic School	63-082	82	28.4768211921
63	83		115	75	0	4	2	196	359	Maple Ridge School	63-083	83	38.2653061224
63	84		125	57	2	0	0	184	374	École Beatrice-Desloges	63-084	84	30.9782608696
63	85		92	39	1	1	0	133	302	Maple Ridge School	63-085	85	29.3233082707
63	86		220	57	0	2	0	279	466	École élémentaire catholique des Voyageurs	63-086	86	20.4301075269
63	87		231	60	7	1	0	299	465	École élémentaire catholique des Voyageurs	63-087	87	20.0668896321
63	88		162	80	0	1	0	243	447	École élémentaire catholique des Voyageurs	63-088	88	32.9218106996
63	89		180	71	0	4	2	257	458	Convent Glen School	63-089	89	27.626459144
63	90		136	71	0	2	0	209	442	École élémentaire publique l'Odyssée	63-090	90	33.971291866
63	91		120	36	1	1	1	159	403	École élémentaire publique l'Odyssée	63-091	91	22.641509434
63	92		90	34	0	5	0	129	291	Convent Glen School	63-092	92	26.3565891473
63	93		183	67	0	3	0	253	493	École élémentaire publique l'Odyssée	63-093	93	26.4822134387
63	94		198	82	0	2	0	282	516	École St-Joseph d'Orléans	63-094	94	29.0780141844
63	95		172	91	0	0	0	263	472	École St-Joseph d'Orléans	63-095	95	34.6007604563
63	96		180	79	0	1	0	260	509	Henry Larsen Elementary School	63-096	96	30.3846153846
63	97		165	78	0	4	0	247	432	École St-Joseph d'Orléans	63-097	97	31.5789473684
63	98		199	71	0	2	0	272	451	Queenswood Public School	63-098	98	26.1029411765
63	99		200	74	0	3	0	277	492	Our Lady Of Wisdom School	63-099	99	26.714801444
63	100		160	63	3	2	0	228	379	Our Lady Of Wisdom School	63-100	100	27.6315789474
63	101		134	64	0	2	0	200	401	Dunning Foubert School	63-101	101	32
63	102		167	70	0	2	0	239	429	Dunning Foubert School	63-102	102	29.2887029289
63	103		210	111	0	2	3	326	678	Dunning Foubert School	63-103	103	34.0490797546
63	104		175	70	1	1	0	247	414	Dunning Foubert School	63-104	104	28.3400809717
63	105		154	70	1	3	1	229	385	École élémentaire publique Jeanne-Sauvé	63-105	105	30.5676855895
63	106		204	84	0	7	0	295	494	École élémentaire publique Jeanne-Sauvé	63-106	106	28.4745762712
63	107		196	74	2	0	0	272	439	École élémentaire publique Jeanne-Sauvé	63-107	107	27.2058823529
63	108		119	48	0	2	2	171	408	École élémentaire publique Jeanne-Sauvé	63-108	108	28.0701754386
63	109		128	53	1	0	1	183	439	École Beatrice-Desloges	63-109	109	28.9617486339
63	110		151	72	0	6	0	229	464	St. Theresa School	63-110	110	31.4410480349
63	111		167	86	2	8	0	263	533	St. Theresa School	63-111	111	32.6996197719
63	112		157	65	1	4	0	227	414	École Beatrice-Desloges	63-112	112	28.6343612335
63	113s		18	1	0	0	0	19	79	Madonna Nursing Home	#VALUE!	#VALUE!	5.2631578947
63	114		131	61	1	4	0	197	436	Community Pentecostal Church	63-114	114	30.9644670051
63	115		90	55	2	1	0	148	370	Community Pentecostal Church	63-115	115	37.1621621622
63	116		80	41	0	1	1	123	306	École élémentaire publique l'Odyssée	63-116	116	33.3333333333
63	117		161	44	0	0	0	205	423	École L’Étoile-de-l’Est	63-117	117	21.4634146341
63	118		155	48	0	10	0	213	396	Blessed Kateri Tekakwitha School	63-118	118	22.5352112676
63	119		190	65	1	6	0	262	494	Blessed Kateri Tekakwitha School	63-119	119	24.8091603053
63	120		105	49	1	3	0	158	397	Blessed Kateri Tekakwitha School	63-120	120	31.0126582278
63	121		154	74	2	4	0	234	424	Blessed Kateri Tekakwitha School	63-121	121	31.6239316239
63	122		174	78	2	0	0	254	410	Henry Larsen Elementary School	63-122	122	30.7086614173
63	123		210	73	0	4	0	287	494	Henry Larsen Elementary School	63-123	123	25.4355400697
63	124		149	78	1	4	1	233	438	Henry Larsen Elementary School	63-124	124	33.4763948498
63	125		178	57	0	3	2	240	470	Henry Larsen Elementary School	63-125	125	23.75
63	126		153	61	0	0	2	216	423	Our Lady Of Wisdom School	63-126	126	28.2407407407
63	127		169	53	1	2	0	225	450	Église Ste-Marie d'Orléans	63-127	127	23.5555555556
63	128		179	71	1	0	0	251	449	Église Ste-Marie d'Orléans	63-128	128	28.2868525896
63	129		124	48	1	2	0	175	412	Église Ste-Marie d'Orléans	63-129	129	27.4285714286
63	130		104	43	1	1	0	149	377	St. Theresa School	63-130	130	28.8590604027
63	131		121	58	1	2	1	183	456	St. Theresa School	63-131	131	31.693989071
63	132A		107	48	0	4	1	160	381	St. Theresa School	#VALUE!	#VALUE!	30
63	132B		123	57	1	2	2	185	442	St. Theresa School	#VALUE!	#VALUE!	30.8108108108
63	133		110	61	0	3	0	174	432	St. Theresa School	63-133	133	35.0574712644
63	134		131	73	0	0	0	204	469	École Beatrice-Desloges	63-134	134	35.7843137255
63	135s		5	0	0	1	0	6	77	Manoir St-Joseph	#VALUE!	#VALUE!	0
63	136		181	86	0	4	0	271	470	Community Pentecostal Church	63-136	136	31.7343173432
63	137		231	68	0	2	0	301	470	Chapel Hill Catholic School	63-137	137	22.5913621262
63	138		192	77	1	1	0	271	437	Chapel Hill Catholic School	63-138	138	28.4132841328
63	139A		169	62	0	4	1	236	405	École L’Étoile-de-l’Est	#VALUE!	#VALUE!	26.2711864407
63	139B		184	73	0	6	0	263	390	École L’Étoile-de-l’Est	#VALUE!	#VALUE!	27.7566539924
63	140		117	49	0	1	0	167	326	Forest Valley Elementary School	63-140	140	29.3413173653
63	141		103	38	0	2	0	143	316	Forest Valley Elementary School	63-141	141	26.5734265734
63	142		111	50	0	2	0	163	414	École L’Étoile-de-l’Est	63-142	142	30.6748466258
63	143		228	60	0	2	7	297	474	École L’Étoile-de-l’Est	63-143	143	20.202020202
63	144		205	75	0	2	0	282	500	École L’Étoile-de-l’Est	63-144	144	26.5957446809
63	145		153	52	0	8	0	213	447	Blessed Kateri Tekakwitha School	63-145	145	24.4131455399
63	146		92	34	0	2	0	128	362	Chapel Hill Catholic School	63-146	146	26.5625
63	147		144	48	3	0	5	200	366	Blessed Kateri Tekakwitha School	63-147	147	24
63	148		191	56	0	5	0	252	480	Blessed Kateri Tekakwitha School	63-148	148	22.2222222222
63	149		120	66	2	6	2	196	443	Blessed Kateri Tekakwitha School	63-149	149	33.6734693878
63	150		166	66	0	5	1	238	569	École Beatrice-Desloges	63-150	150	27.731092437
63	151		131	55	0	3	0	189	437	Lester B. Pearson High School	63-151	151	29.1005291005
63	152		159	98	2	2	0	261	438	Chapel Hill Catholic School	63-152	152	37.5478927203
63	153		220	92	2	1	0	315	491	Chapel Hill Catholic School	63-153	153	29.2063492063
63	154		199	82	2	3	0	286	448	Chapel Hill Catholic School	63-154	154	28.6713286713
63	155		178	77	2	3	0	260	421	Forest Valley Elementary School	63-155	155	29.6153846154
63	156		117	65	0	1	0	183	388	Forest Valley Elementary School	63-156	156	35.5191256831
63	157		113	58	1	2	0	174	344	Forest Valley Elementary School	63-157	157	33.3333333333
63	158		80	48	0	2	0	130	330	Forest Valley Elementary School	63-158	158	36.9230769231
63	159		145	56	0	6	0	207	371	École élémentaire publique Le Prélude	63-159	159	27.0531400966
63	160		174	60	2	9	0	245	451	École L’Étoile-de-l’Est	63-160	160	24.4897959184
63	161		123	80	0	3	3	209	497	École Beatrice-Desloges	63-161	161	38.2775119617
63	162		152	52	1	1	0	206	360	Gloucester High School	63-162	162	25.2427184466
63	163		127	62	2	2	0	193	474	Lester B. Pearson High School	63-163	163	32.1243523316
63	164s		19	9	1	1	0	30	61	Elmsmere Residence	#VALUE!	#VALUE!	30
63	165		48	16	2	3	0	69	150	Lester B. Pearson High School	63-165	165	23.1884057971
63	166		105	47	0	2	0	154	416	Lester B. Pearson High School	63-166	166	30.5194805195
63	167		115	58	4	1	0	178	371	Lester B. Pearson High School	63-167	167	32.5842696629
63	168		185	81	0	1	0	267	443	École secondaire Louis-Riel	63-168	168	30.3370786517
63	169		157	60	0	6	0	223	379	École élémentaire publique Le Prélude	63-169	169	26.9058295964
63	170		165	63	1	2	1	232	412	École élémentaire publique Le Prélude	63-170	170	27.1551724138
63	171		125	50	3	0	0	178	410	École élémentaire publique Le Prélude	63-171	171	28.0898876404
63	172		191	91	0	1	0	283	494	École élémentaire publique Le Prélude	63-172	172	32.1554770318
63	173		178	79	0	10	1	268	448	École élémentaire publique Le Prélude	63-173	173	29.4776119403
63	174		174	47	3	3	0	227	572	Rendez-vous des aînés	63-174	174	20.704845815
63	175		131	47	1	3	0	182	346	Gloucester High School	63-175	175	25.8241758242
63	176		120	52	0	5	0	177	329	Gloucester High School	63-176	176	29.3785310734
63	177		98	40	0	0	0	138	231	Lester B. Pearson High School	63-177	177	28.9855072464
63	178		157	65	2	5	0	229	539	Lester B. Pearson High School	63-178	178	28.384279476
63	179		54	29	2	5	0	90	259	Gloucester High School	63-179	179	32.2222222222
63	180		147	80	0	0	0	227	378	École secondaire Louis-Riel	63-180	180	35.2422907489
63	181		172	62	0	2	0	236	363	Good Shepherd School	63-181	181	26.2711864407
63	182		204	85	0	3	0	292	407	Good Shepherd School	63-182	182	29.1095890411
63	183		171	90	0	1	1	263	431	École secondaire Louis-Riel	63-183	183	34.2205323194
63	184		203	74	0	2	0	279	448	Emily Carr Middle School	63-184	184	26.523297491
63	185		34	19	0	0	0	53	143	Emily Carr Middle School	63-185	185	35.8490566038
63	186		125	63	4	1	0	193	427	Emily Carr Middle School	63-186	186	32.6424870466
63	187		169	73	1	1	9	253	373	Emily Carr Middle School	63-187	187	28.8537549407
63	188		97	46	0	2	0	145	324	Norman Johnston Centre	63-188	188	31.724137931
63	189		129	64	0	1	1	195	345	Norman Johnston Centre	63-189	189	32.8205128205
63	190s		27	8	0	3	0	38	52	Blackburn Lodge	#VALUE!	#VALUE!	21.0526315789
63	191		145	54	1	5	0	205	388	Norman Johnston Centre	63-191	191	26.3414634146
63	192		138	79	0	0	0	217	392	École élémentaire publique Le Prélude	63-192	192	36.4055299539
63	193		183	48	0	5	3	239	432	Rendez-vous des aînés	63-193	193	20.0836820084
63	194		177	67	0	1	0	245	455	Gloucester High School	63-194	194	27.3469387755
63	195		140	84	2	1	0	227	422	Good Shepherd School	63-195	195	37.0044052863
63	196		157	55	0	1	0	213	448	Good Shepherd School	63-196	196	25.8215962441
63	197s		42	11	0	2	0	55	80	Amica at Bearbrook	#VALUE!	#VALUE!	20
63	198		38	17	0	0	0	55	152	Good Shepherd School	63-198	198	30.9090909091
63	199		103	59	1	1	0	164	389	Emily Carr Middle School	63-199	199	35.9756097561
63	200		122	31	1	13	0	167	342	Rendez-vous des aînés	63-200	200	18.5628742515
63	201		108	59	0	8	1	176	409	Caisse Populaire Carlsbad Springs	63-201	201	33.5227272727
63	202		64	35	2	0	0	101	242	Gloucester High School	63-202	202	34.6534653465
63	400		156	35	0	5	10	206	277	Hillsview Place	63-400	400	16.9902912621
63	402		125	61	0	0	3	189	410	Sutton Place	63-402	402	32.2751322751
63	403		92	70	0	7	0	169	382	Sutton Place	63-403	403	41.4201183432
63	404		56	46	0	0	0	102	216	Innes Park Complex Building B	63-404	404	45.0980392157
63	405		52	44	0	1	0	97	200	Innes Park Complex Building A	63-405	405	45.3608247423
63	ADV001		1761	767	7	30	3	2568	0	Returning Office / Bureau du directeur du scrutin	#VALUE!	#VALUE!	29.8676012461
63	ADV002		625	197	1	9	1	833	0	Église Ste-Marie d'Orléans	#VALUE!	#VALUE!	23.6494597839
63	ADV003		797	293	2	9	4	1105	0	Orleans United Church	#VALUE!	#VALUE!	26.5158371041
63	ADV004		120	33	0	2	0	155	0	Rendez-vous des aînés	#VALUE!	#VALUE!	21.2903225806
63	ADV005		386	146	2	4	0	538	0	Pineview Golf Course	#VALUE!	#VALUE!	27.1375464684
64	001A		86	47	1	6	1	141	249	Cecil Morrison Field House	#VALUE!	#VALUE!	33.3333333333
64	001B		82	57	1	6	0	146	252	Cecil Morrison Field House	#VALUE!	#VALUE!	39.0410958904
64	2		86	37	2	5	2	132	312	Senhor Santo Cristo Church Hall	64-002	2	28.0303030303
64	3		138	72	0	2	0	212	431	Riverview Alternative Public School	64-003	3	33.9622641509
64	4		121	87	0	2	0	210	384	Riverview Alternative Public School	64-004	4	41.4285714286
64	5		139	68	0	1	1	209	338	Riverview Alternative Public School	64-005	5	32.5358851675
64	6		84	69	1	1	0	155	358	Riverview Alternative Public School	64-006	6	44.5161290323
64	7		139	111	1	5	0	256	379	Riverview Alternative Public School	64-007	7	43.359375
64	9		155	79	0	6	1	241	404	Dempsey Community Centre	64-009	9	32.7800829876
64	10		122	82	1	5	0	210	413	Dempsey Community Centre	64-010	10	39.0476190476
64	11		98	36	0	2	0	136	308	Dempsey Community Centre	64-011	11	26.4705882353
64	12		123	43	0	6	0	172	413	Daly Co-operative	64-012	12	25
64	13		83	57	0	1	0	141	233	Pleasant Park Public School	64-013	13	40.4255319149
64	014s		10	4	1	0	1	16	17	Ottawa Hospital/L'Hôpital d'Ottawa	#VALUE!	#VALUE!	25
64	015s		82	17	1	5	2	107	155	Alta Vista Manor	#VALUE!	#VALUE!	15.8878504673
64	16		111	75	1	7	0	194	329	Emmanuel United Church	64-016	16	38.6597938144
64	017s		60	25	4	6	17	112	301	Perley and Rideau Veterans' Health Centre	#VALUE!	#VALUE!	22.3214285714
64	018A		154	61	2	3	0	220	322	St. Aidan's Anglican Church	#VALUE!	#VALUE!	27.7272727273
64	19		130	72	2	6	2	212	508	Dempsey Community Centre	64-019	19	33.9622641509
64	20		115	56	1	2	1	175	377	St. Aidan's Anglican Church	64-020	20	32
64	021A		138	72	0	10	3	223	446	Daly Co-operative	#VALUE!	#VALUE!	32.2869955157
64	22		160	93	0	4	1	258	483	Rideau Park United Church	64-022	22	36.0465116279
64	23		130	59	0	0	2	191	325	Pleasant Park Public School	64-023	23	30.890052356
64	24		138	63	3	3	1	208	334	Pleasant Park Public School	64-024	24	30.2884615385
64	25		125	51	0	8	0	184	310	Emmanuel United Church	64-025	25	27.7173913043
64	26		150	83	0	8	0	241	415	Emmanuel United Church	64-026	26	34.4398340249
64	27		95	35	1	4	0	135	251	Emmanuel United Church	64-027	27	25.9259259259
64	28		103	71	0	10	2	186	322	St. Aidan's Anglican Church	64-028	28	38.1720430108
64	29		107	62	2	4	1	176	291	St. Aidan's Anglican Church	64-029	29	35.2272727273
64	30		141	69	0	8	0	218	424	Hawthorne Public School	64-030	30	31.6513761468
64	31		135	51	1	12	2	201	445	St. Luke Elementary School	64-031	31	25.3731343284
64	32		90	64	0	3	4	161	412	Daly Co-operative	64-032	32	39.751552795
64	033A		119	64	0	6	0	189	449	St. Luke Elementary School	#VALUE!	#VALUE!	33.8624338624
64	34		118	29	12	2	0	161	236	The Dorchester Apartments	64-034	34	18.0124223602
64	35		156	64	0	3	0	223	397	Rideau Park United Church	64-035	35	28.6995515695
64	36		145	63	1	0	1	210	321	Rideau Park United Church	64-036	36	30
64	37		129	68	0	4	0	201	334	Rideau Park United Church	64-037	37	33.8308457711
64	38		168	109	1	3	0	281	423	Rideau Park United Church	64-038	38	38.7900355872
64	39		167	76	1	2	0	246	386	Pleasant Park Public School	64-039	39	30.8943089431
64	40		149	73	1	1	0	224	367	Pleasant Park Public School	64-040	40	32.5892857143
64	041A		145	85	0	8	1	239	431	Canterbury Recreational Complex	#VALUE!	#VALUE!	35.5648535565
64	42		133	64	2	2	0	201	397	Canterbury Recreational Complex	64-042	42	31.8407960199
64	43		164	65	0	2	1	232	436	Hawthorne Public School	64-043	43	28.0172413793
64	44		122	45	0	4	0	171	369	Hawthorne Public School	64-044	44	26.3157894737
64	45		130	63	0	0	0	193	408	St. Luke Elementary School	64-045	45	32.6424870466
64	46		124	53	2	7	0	186	330	St. Luke Elementary School	64-046	46	28.4946236559
64	47		139	69	0	11	1	220	416	St. Thomas More Catholic School	64-047	47	31.3636363636
64	48		118	49	1	1	1	170	307	St. Timothy's Presbyterian Church	64-048	48	28.8235294118
64	49		125	96	0	5	0	226	354	St. Timothy's Presbyterian Church	64-049	49	42.4778761062
64	50		135	75	1	1	0	212	329	Rideau Park United Church	64-050	50	35.3773584906
64	51		138	79	24	0	2	243	384	St. Thomas the Apostle Church	64-051	51	32.5102880658
64	52		159	54	1	4	0	218	363	Ottawa Mennonite Church	64-052	52	24.7706422018
64	53		192	70	0	4	4	270	414	Ottawa Mennonite Church	64-053	53	25.9259259259
64	54		172	70	1	5	0	248	426	Ottawa Mennonite Church	64-054	54	28.2258064516
64	55		150	63	0	3	0	216	399	Canterbury Recreational Complex	64-055	55	29.1666666667
64	56		140	47	0	5	0	192	350	Canterbury Recreational Complex	64-056	56	24.4791666667
64	57		98	56	1	3	0	158	316	Robert Bateman Public School	64-057	57	35.4430379747
64	058A		108	66	1	1	0	176	394	École Lamoureux	#VALUE!	#VALUE!	37.5
64	059s		28	8	0	1	0	37	53	Billingswood Manor	#VALUE!	#VALUE!	21.6216216216
64	60		50	49	0	2	1	102	264	École Lamoureux	64-060	60	48.0392156863
64	061s		6	32	1	0	0	39	73	Billings Lodge	#VALUE!	#VALUE!	82.0512820513
64	62		117	75	2	9	3	206	361	St. Timothy's Presbyterian Church	64-062	62	36.4077669903
64	63		103	92	0	2	1	198	322	St. Timothy's Presbyterian Church	64-063	63	46.4646464646
64	64		126	79	1	4	0	210	322	St. Timothy's Presbyterian Church	64-064	64	37.619047619
64	65		122	73	0	8	0	203	339	St. Thomas the Apostle Church	64-065	65	35.960591133
64	066A		84	79	0	5	1	169	297	St. Thomas the Apostle Church	#VALUE!	#VALUE!	46.7455621302
64	67		145	43	1	4	1	194	310	Featherston Drive Public School	64-067	67	22.1649484536
64	68		132	56	1	4	0	193	326	Featherston Drive Public School	64-068	68	29.0155440415
64	69		146	61	0	4	0	211	356	Featherston Drive Public School	64-069	69	28.9099526066
64	70		90	31	2	7	3	133	290	Featherston Drive Public School	64-070	70	23.3082706767
64	71		145	62	2	8	2	219	379	Featherston Drive Public School	64-071	71	28.3105022831
64	072A		130	74	1	5	5	215	428	St. Thomas More Catholic School	#VALUE!	#VALUE!	34.4186046512
64	73		88	64	0	8	0	160	317	École Lamoureux	64-073	73	40
64	74		60	44	1	1	0	106	261	École Lamoureux	64-074	74	41.5094339623
64	75		90	70	0	8	2	170	370	École Lamoureux	64-075	75	41.1764705882
64	76		158	91	1	6	1	257	481	St. Timothy's Presbyterian Church	64-076	76	35.4085603113
64	77		82	68	1	0	4	155	309	St. Thomas the Apostle Church	64-077	77	43.8709677419
64	78		54	39	0	9	0	102	236	Heron Road Multi-Service Centre	64-078	78	38.2352941176
64	79		51	38	0	2	1	92	269	Heron Road Multi-Service Centre	64-079	79	41.3043478261
64	80		38	29	0	2	0	69	214	Heron Road Multi-Service Centre	64-080	80	42.0289855072
64	81		29	34	0	2	0	65	296	Heron Road Multi-Service Centre	64-081	81	52.3076923077
64	82		42	37	1	1	0	81	325	Heron Road Multi-Service Centre	64-082	82	45.6790123457
64	83		77	61	2	12	0	152	385	Prince of Peace School	64-083	83	40.1315789474
64	84		83	39	3	28	0	153	266	Senior Citizen's Lounge	64-084	84	25.4901960784
64	85		58	48	0	2	1	109	376	Prince of Peace School	64-085	85	44.0366972477
64	86		67	49	0	6	0	122	377	Prince of Peace School	64-086	86	40.1639344262
64	87		71	70	2	12	2	157	389	Prince of Peace School	64-087	87	44.5859872611
64	88		110	65	2	4	0	181	369	Greenboro Community Centre Communautaire	64-088	88	35.9116022099
64	089A		156	63	0	5	0	224	440	Robert Bateman Public School	#VALUE!	#VALUE!	28.125
64	090A		122	55	1	7	0	185	402	St. Thomas More Catholic School	#VALUE!	#VALUE!	29.7297297297
64	091A		171	74	1	3	0	249	428	St. Thomas More Catholic School	#VALUE!	#VALUE!	29.718875502
64	92		133	56	0	6	1	196	384	St. Thomas More Catholic School	64-092	92	28.5714285714
64	93		74	42	1	3	0	120	363	St. Thomas More Catholic School	64-093	93	35
64	94		132	88	1	3	1	225	426	St. Thomas More Catholic School	64-094	94	39.1111111111
64	95		98	54	2	2	0	156	263	Holy Cross Parish Church	64-095	95	34.6153846154
64	96		65	46	0	6	0	117	295	École Lamoureux	64-096	96	39.3162393162
64	97		99	69	1	9	0	178	338	École Lamoureux	64-097	97	38.7640449438
64	98		154	62	8	9	0	233	396	École Lamoureux	64-098	98	26.6094420601
64	99		73	68	1	4	0	146	347	Jim Durrell Complex	64-099	99	46.5753424658
64	100A		101	60	2	7	3	173	345	Jim Durrell Complex	#VALUE!	#VALUE!	34.6820809249
64	101		104	56	2	6	5	173	370	Jim Durrell Complex	64-101	101	32.3699421965
64	102D		72	42	1	12	1	128	381	Prince of Peace School	#VALUE!	#VALUE!	32.8125
64	103		78	71	1	4	0	154	431	Greenboro Community Centre Communautaire	64-103	103	46.1038961039
64	104		124	50	0	5	0	179	366	Gloucester Presbyterian Church	64-104	104	27.9329608939
64	105		102	66	0	7	0	175	398	Gloucester Presbyterian Church	64-105	105	37.7142857143
64	106		72	51	0	3	3	129	340	Robert Bateman Public School	64-106	106	39.5348837209
64	107		78	44	0	1	0	123	247	Robert Bateman Public School	64-107	107	35.7723577236
64	108A		164	77	1	2	0	244	450	Robert Bateman Public School	#VALUE!	#VALUE!	31.5573770492
64	109		137	72	0	0	0	209	424	Robert Bateman Public School	64-109	109	34.4497607656
64	110		81	48	0	1	0	130	330	Robert Bateman Public School	64-110	110	36.9230769231
64	111		123	65	0	8	0	196	425	Robert Bateman Public School	64-111	111	33.1632653061
64	112		90	51	8	1	0	150	399	St. Thomas More Catholic School	64-112	112	34
64	113s		61	22	0	1	0	84	181	St. Patrick's Home	#VALUE!	#VALUE!	26.1904761905
64	114		131	66	2	4	3	206	378	Holy Cross Parish Church	64-114	114	32.0388349515
64	115		208	93	0	0	2	303	489	General Vanier Public School	64-115	115	30.6930693069
64	116		139	49	1	5	0	194	377	Jim Durrell Complex	64-116	116	25.2577319588
64	117		37	25	0	2	0	64	220	Jim Durrell Complex	64-117	117	39.0625
64	118		60	38	1	22	0	121	316	Jim Durrell Complex	64-118	118	31.4049586777
64	119		123	50	0	2	0	175	343	Greenboro Pavilion	64-119	119	28.5714285714
64	120		102	46	0	4	1	153	335	Greenboro Pavilion	64-120	120	30.0653594771
64	121		66	39	3	10	2	120	346	Greenboro Pavilion	64-121	121	32.5
64	122		99	55	1	4	0	159	324	Greenboro Community Centre Communautaire	64-122	122	34.5911949686
64	123		85	62	0	3	0	150	365	Greenboro Community Centre Communautaire	64-123	123	41.3333333333
64	124		100	59	0	4	0	163	350	Gloucester Presbyterian Church	64-124	124	36.1963190184
64	125		96	41	1	2	0	140	294	Greenboro Community Centre Communautaire	64-125	125	29.2857142857
64	127		115	56	0	5	0	176	382	Gloucester Presbyterian Church	64-127	127	31.8181818182
64	128		133	82	1	2	0	218	372	Gloucester Presbyterian Church	64-128	128	37.6146788991
64	129		146	61	1	3	0	211	375	Riverside United Church	64-129	129	28.9099526066
64	130		130	63	0	9	1	203	332	Holy Cross Parish Church	64-130	130	31.0344827586
64	131		130	107	1	0	0	238	412	Holy Cross Parish Church	64-131	131	44.9579831933
64	132		128	61	0	4	1	194	324	Holy Cross Parish Church	64-132	132	31.4432989691
64	133		164	64	1	1	2	232	376	General Vanier Public School	64-133	133	27.5862068966
64	134		151	61	1	5	0	218	378	Fielding Drive Public School	64-134	134	27.9816513761
64	135		142	55	2	2	0	201	346	Fielding Drive Public School	64-135	135	27.3631840796
64	136		196	60	1	2	0	259	429	Dunlop Public School	64-136	136	23.166023166
64	137		139	81	0	1	0	221	409	Dunlop Public School	64-137	137	36.6515837104
64	138		148	76	1	6	2	233	422	Greenboro Pavilion	64-138	138	32.6180257511
64	139		135	46	1	3	0	185	401	Dunlop Public School	64-139	139	24.8648648649
64	140		88	54	1	3	0	146	412	Dunlop Public School	64-140	140	36.9863013699
64	141		98	67	2	3	0	170	345	Greenboro Community Centre Communautaire	64-141	141	39.4117647059
64	142		105	83	0	3	0	191	389	Greenboro Community Centre Communautaire	64-142	142	43.4554973822
64	143		71	29	1	3	0	104	236	Greenboro Community Centre Communautaire	64-143	143	27.8846153846
64	144		113	46	0	4	0	163	353	Gloucester Presbyterian Church	64-144	144	28.2208588957
64	145		134	69	1	1	1	206	373	St. Bernard Catholic School	64-145	145	33.4951456311
64	146		143	69	0	0	0	212	337	Riverside United Church	64-146	146	32.5471698113
64	147		191	75	0	3	0	269	441	Fielding Drive Public School	64-147	147	27.8810408922
64	148		156	102	0	4	2	264	420	Fielding Drive Public School	64-148	148	38.6363636364
64	149B		160	65	0	6	3	234	410	R. Byrns Curry School	#VALUE!	#VALUE!	27.7777777778
64	150		166	86	3	5	0	260	466	Dunlop Public School	64-150	150	33.0769230769
64	151		80	65	0	2	0	147	428	Sawmill Creek Community Centre	64-151	151	44.2176870748
64	152s		31	6	0	4	4	45	59	Hunt Club Manor	#VALUE!	#VALUE!	13.3333333333
64	153		79	36	0	0	0	115	255	Dunlop Public School	64-153	153	31.3043478261
64	154		103	48	0	13	0	164	353	Dunlop Public School	64-154	154	29.2682926829
64	155		63	52	0	0	9	124	327	Dunlop Public School	64-155	155	41.935483871
64	156		86	38	1	4	0	129	281	St. Bernard Catholic School	64-156	156	29.4573643411
64	157		150	68	0	6	0	224	453	St. Bernard Catholic School	64-157	157	30.3571428571
64	158		160	64	1	5	4	234	425	St. Bernard Catholic School	64-158	158	27.3504273504
64	159		125	80	0	3	0	208	436	St. Bernard Catholic School	64-159	159	38.4615384615
64	160		89	50	0	0	0	139	408	Hunt Club Riverside Community Centre	64-160	160	35.9712230216
64	161		64	52	0	7	0	123	377	R. Byrns Curry School	64-161	161	42.2764227642
64	162		111	66	1	3	0	181	354	R. Byrns Curry School	64-162	162	36.4640883978
64	163s		38	5	0	0	3	46	54	Landmark Court	#VALUE!	#VALUE!	10.8695652174
64	164B		145	49	0	2	0	196	365	R. Byrns Curry School	#VALUE!	#VALUE!	25
64	165		169	76	0	0	0	245	455	R. Byrns Curry School	64-165	165	31.0204081633
64	166A		163	56	0	4	0	223	401	R. Byrns Curry School	#VALUE!	#VALUE!	25.1121076233
64	167		113	62	1	3	0	179	375	R. Byrns Curry School	64-167	167	34.6368715084
